key_resp_4.keys,key_resp_4.rt,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,cont.keys,cont.rt,retry_testing.thisRepN,retry_testing.thisTrialN,retry_testing.thisN,retry_testing.thisIndex,retry_testing.ran,受試者編號,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-156.24999999999994,270.6329386826371]","[209.10331448714328,-232.23275796168562]",25.5,625,2,"[-160,-160,-160,-160,-161,-161,-161,-161,-161,-161,-161,-161,-156,-151,-146,-131,-114,-95,-72,-47,-14,7,27,41,49,57,64,72,80,85,90,97,107,115,135,152,173,192,208,218,222,222,223,223,223,223,223,223,223,222,216,210,203,199,197,196,196,196,198]","[259,260,262,263,263,264,264,264,264,264,264,264,264,264,263,246,228,206,176,144,82,40,1,-23,-40,-51,-61,-68,-73,-76,-80,-88,-97,-106,-124,-137,-152,-169,-183,-193,-198,-200,-201,-201,-201,-201,-201,-201,-201,-203,-207,-209,-212,-215,-218,-220,-221,-223,-227]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.016399999999904935,0.032100000000092166,0.04839999999990141,0.06630000000004088,0.08180000000004384,0.09980000000004452,0.1146999999999494,0.1316000000000912,0.1496999999999531,0.16510000000008773,0.18299999999999983,0.19830000000004588,0.2151999999999532,0.2321000000000879,0.2501000000000886,0.26519999999995036,0.28339999999990084,0.2986999999999469,0.31680000000004327,0.3333000000000439,0.3499999999999943,0.36669999999995184,0.38319999999995247,0.40030000000004407,0.41519999999994894,0.43180000000004526,0.45019999999995264,0.46669999999995326,0.4819999999999993,0.49860000000008853,0.5164999999999935,0.5321000000000922,0.5481999999999516,0.5653000000000432,0.5819999999999936,0.5996000000000876,0.6168000000000404,0.6319999999999979,0.6501999999999484,0.6666000000000878,0.6821000000000907,0.6998000000000459,0.7151999999999532,0.7318000000000424,0.7484999999999999,0.7648000000000437,0.7816000000000898,0.7979999999999947,0.8153000000000432,0.8318000000000438,0.8488000000000397,0.8668000000000404,0.8821999999999477,0.8983999999999028,0.9153999999999058,0.932199999999952,0.9488000000000412,0.9668999999999031]",,10,0,10,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[209.10331448714328,-232.23275796168562]","[-252.81781074217105,183.6828913413979]",25.5,625,2,"[198,200,202,204,204,204,204,204,199,190,176,143,110,75,37,4,-23,-49,-70,-89,-104,-118,-125,-130,-137,-147,-157,-165,-171,-175,-180,-186,-195,-208,-210,-212,-218,-223,-229,-236,-239,-242,-245,-246,-246,-246,-246,-246,-246,-246,-246,-245,-244,-243,-242,-242,-241,-241,-241,-241,-241,-241,-241,-241,-241,-241,-242]","[-227,-232,-235,-237,-237,-237,-237,-235,-227,-212,-195,-166,-142,-121,-103,-87,-72,-57,-41,-25,-9,22,45,70,94,115,132,142,147,150,151,152,153,159,160,162,169,174,181,188,191,194,197,199,199,199,199,199,199,199,199,199,199,199,199,198,197,196,195,194,194,192,192,191,190,189,188]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01619999999995514,0.03280000000004435,0.048099999999855925,0.06450000000000244,0.08080000000004617,0.09749999999999659,0.11459999999986081,0.1314999999999955,0.14769999999995065,0.16480000000004225,0.18280000000004293,0.19930000000004355,0.21450000000000102,0.2325000000000017,0.24789999999990897,0.2663000000000437,0.2813000000000443,0.2980000000000018,0.3164999999999978,0.3328999999999027,0.34969999999995593,0.36669999999995184,0.38280000000004577,0.3998999999999029,0.41459999999985797,0.4310999999998586,0.44969999999995025,0.4661999999999509,0.48109999999986286,0.4991999999999521,0.5146999999999551,0.5313999999999055,0.549300000000045,0.5649999999999977,0.5813999999999027,0.5991999999999535,0.6145999999998608,0.6313999999999069,0.6480999999998573,0.6646999999999537,0.6809999999999974,0.6978999999999047,0.7161999999999509,0.7326999999999515,0.7475000000000023,0.7644999999999982,0.78109999999986,0.7975999999998606,0.8158999999999068,0.830999999999996,0.8490999999998579,0.8646999999999494,0.8813000000000457,0.8996999999999531,0.9161999999999537,0.9335999999998563,0.950099999999857,0.9660999999998623,0.9811999999999514,0.9975999999998564,1.0143999999999025,1.0311999999999557,1.0481999999999516,1.0645999999998565,1.0810999999998572,1.0981999999999559]",,11,0,11,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-252.81781074217105,183.6828913413979]","[285.4829555133128,-127.10520096118755]",25.5,625,2,"[-242,-242,-242,-242,-242,-242,-243,-243,-243,-243,-243,-243,-243,-243,-243,-234,-227,-223,-197,-151,-87,-33,17,58,96,129,150,162,168,173,184,194,203,207,211,212,218,225,234,246,254,263,266,268,269,269,269,269,270,270,270,271,275,282]","[188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,182,168,142,111,72,34,-9,-47,-71,-86,-94,-101,-112,-120,-127,-129,-131,-132,-133,-133,-131,-124,-120,-113,-111,-110,-110,-109,-109,-109,-109,-109,-109,-110,-117,-124]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00029999999981811243,0.01739999999990971,0.03239999999991028,0.049399999999906186,0.06750000000000256,0.08299999999999841,0.10099999999999909,0.11609999999986087,0.1327999999998184,0.1491999999999578,0.16639999999991062,0.18269999999995434,0.19909999999985928,0.2158999999999054,0.23259999999986292,0.2494999999999976,0.2665000000000006,0.28309999999986246,0.29969999999995167,0.31799999999999784,0.3329999999999984,0.34929999999981476,0.36609999999986087,0.38409999999986155,0.3996999999999531,0.4175999999998581,0.43279999999981555,0.4508999999999048,0.466199999999958,0.4830999999998582,0.5010999999998589,0.5158999999999097,0.5328999999999056,0.5507999999998177,0.5661999999999523,0.584199999999953,0.5997999999998171,0.6161999999999566,0.6342999999998113,0.6495999999998645,0.6663999999999106,0.6841999999999544,0.7010999999998617,0.7162999999998121,0.7342999999998128,0.7497999999998157,0.7661999999999551,0.7823999999999103,0.7995000000000019,0.8162999999998135,0.8327999999998212,0.8510999999998603,0.8683999999999088,0.8847999999998137]",,12,0,12,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[285.4829555133128,-127.10520096118755]","[-305.67112522931427,64.97240338054979]",25.5,625,2,"[282,290,297,301,302,302,302,302,302,302,302,302,302,302,302,302,297,282,251,192,111,16,-114,-149,-207,-255,-274,-286,-294,-299,-304,-312,-319,-322,-324,-326,-326,-328,-329,-329,-329,-328,-325,-321,-318]","[-124,-132,-136,-138,-138,-138,-138,-138,-138,-138,-137,-137,-137,-137,-137,-136,-136,-133,-129,-122,-112,-100,-74,-65,-47,-27,-15,-3,6,15,24,32,38,42,45,46,48,50,52,54,55,57,59,62,66]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01619999999995514,0.0309999999999917,0.048299999999812826,0.0660999999998495,0.08109999999985007,0.09789999999989618,0.11459999999985371,0.13119999999995002,0.14769999999994354,0.16469999999995366,0.18239999999990175,0.19779999999981612,0.21429999999980964,0.23129999999980555,0.24809999999985166,0.26579999999981396,0.2813999999999055,0.2993999999999062,0.3160999999998495,0.33149999999999125,0.3480999999998602,0.36619999999994945,0.38129999999981123,0.39769999999994354,0.4161999999999466,0.43169999999994957,0.44939999999989766,0.4660999999998552,0.4829999999999899,0.49809999999985166,0.5158999999999025,0.5333999999999008,0.547899999999899,0.5644999999999953,0.582799999999807,0.597999999999999,0.6145999999998537,0.63119999999995,0.6478999999999075,0.666099999999858,0.6812999999998084,0.6979999999999933,0.7157999999998168,0.7312999999998056]",,13,0,13,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-305.67112522931427,64.97240338054979]","[312.5,0]",25.5,625,2,"[-318,-314,-310,-308,-308,-308,-308,-308,-308,-308,-308,-308,-308,-308,-297,-283,-258,-196,-136,-66,3,69,120,151,172,185,191,192,194,199,207,210,211,213,222,235,253,265,274,277,279,279,279,279,280,281,281,281,281,281,288,307]","[66,69,73,74,75,75,75,75,75,75,75,75,75,75,75,72,66,54,46,39,36,32,28,25,20,15,12,12,12,11,10,10,10,10,8,6,5,5,3,3,2,1,0,-1,-1,-2,-2,-3,-3,-3,-3,-1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000019138042,0.01790000000013947,0.03320000000019263,0.04920000000018376,0.06790000000013663,0.08440000000014436,0.09930000000004213,0.11599999999999966,0.13270000000018456,0.15090000000013504,0.1659000000001356,0.18250000000000455,0.19920000000018945,0.21580000000004418,0.23420000000018604,0.25,0.26610000000009393,0.28280000000005145,0.30080000000005214,0.3161000000000911,0.3328000000000486,0.3508000000000493,0.36640000000014084,0.38299999999999557,0.40070000000018524,0.4162000000001882,0.4344999999999999,0.44980000000005305,0.46610000000009677,0.4830000000000041,0.500800000000055,0.5162000000001825,0.5328000000000515,0.5512000000001933,0.5679000000001366,0.584800000000044,0.5994000000001449,0.6175000000000068,0.6328000000000458,0.6494000000001421,0.6659000000001356,0.6850000000000023,0.7014000000001346,0.7162000000001854,0.7326000000000903,0.7507000000001938,0.7657000000001943,0.7828000000000515,0.7992000000001838,0.8171000000000959,0.8328000000000486,0.8496000000000947]",,14,0,14,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,,,,,2,,,,,,,,,,,,,2,0,0,1
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,return,0.8838,"[-48,-85]","[-24.99999999999999,43.30127018922194]",80,100,3,"[-48,-48,-46,-46,-45,-44,-44,-43,-42,-40,-37,-35,-34,-33,-33,-33,-33,-33,-33,-32,-28,-22,-16,-10,-8,-8,-9,-13]","[-85,-85,-85,-85,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-84,-83,-83,-83,-83,-82,-76,-66,-52,-39,-26,-15,-5,6]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.000299999999811007,0.015699999999952752,0.030899999999903116,0.04719999999996105,0.06419999999995696,0.08089999999991448,0.09729999999981942,0.11409999999986553,0.13069999999996185,0.14719999999995537,0.16539999999990584,0.1808999999999088,0.19739999999990232,0.21409999999985985,0.23050000000000637,0.2472999999998109,0.2637999999998186,0.2805000000000035,0.29719999999996105,0.3155999999998613,0.33239999999990744,0.34889999999991517,0.36350000000000193,0.3823999999999046,0.39739999999990516,0.4138999999999129,0.4303999999999064,0.4485999999998569]",,0,0,0,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-24.99999999999999,43.30127018922194]","[33.45653031794292,-37.1572412738697]",80,100,3,"[-13,-19,-28,-31,-38,-39,-39,-39,-38,-38,-37,-36,-35,-34,-34,-34,-34,-33,-31,-25,-20,-13,-7,-1,3]","[6,19,36,42,56,60,63,66,67,69,70,71,71,71,72,72,72,72,70,57,40,19,4,-9,-16]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000000383807,0.017499999999998295,0.03330000000003963,0.048499999999989996,0.06670000000018206,0.08149999999999125,0.09849999999998715,0.11649999999998784,0.1316000000000912,0.14830000000003452,0.16530000000004463,0.1832000000001841,0.20030000000004122,0.21680000000003474,0.2318000000000353,0.2496000000000862,0.26490000000013936,0.28170000000018547,0.29980000000004736,0.3152000000001749,0.3329999999999984,0.34880000000003974,0.36510000000008347,0.38310000000008415,0.3984999999999985]",,1,0,1,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[33.45653031794292,-37.1572412738697]","[-40.450849718747364,29.38926261462366]",80,100,3,"[3,6,9,11,15,19,20,22,25,26,26,26,26,26,26,23,11,-14,-37]","[-16,-21,-23,-25,-27,-31,-33,-36,-39,-40,-40,-40,-40,-40,-40,-37,-29,-15,-5]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.017499999999998295,0.03300000000000125,0.05069999999994934,0.06649999999999068,0.08439999999990278,0.09949999999999193,0.1181999999999448,0.13489999999990232,0.15180000000003702,0.16589999999989402,0.18289999999990414,0.19930000000003645,0.21609999999985519,0.23439999999989425,0.2494999999999976,0.26599999999999113,0.2845999999998554,0.29949999999999477]",,2,0,2,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-40.450849718747364,29.38926261462366]","[45.67727288213005,-20.336832153790006]",80,100,3,"[-37,-56,-68,-72,-73,-75,-76,-76,-76,-76,-76,-74,-72,-64,-53,-34,-13,1,13]","[-5,6,13,17,21,25,28,29,29,29,29,29,29,29,27,17,6,-3,-11]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01769999999994809,0.03459999999985541,0.04989999999989436,0.0660999999998495,0.083399999999898,0.10009999999985553,0.11649999999998784,0.13289999999990698,0.15129999999980726,0.16629999999980782,0.1842999999998085,0.19999999999998863,0.21659999999985757,0.23429999999980566,0.2498999999998972,0.26639999999990494,0.28319999999995105,0.3009999999999877]",,3,0,3,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[45.67727288213005,-20.336832153790006]","[-48.907380036690284,10.395584540887965]",80,100,3,"[13,21,24,26,26,27,27,27,27,27,27,27,27,24,11,-2,-13,-30]","[-11,-16,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-19,-17,-14,-9,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.016699999999957527,0.031999999999996476,0.048699999999954,0.06489999999990914,0.08180000000004384,0.09830000000005157,0.11499999999999488,0.1316999999999524,0.14819999999994593,0.1664999999999992,0.18169999999994957,0.19830000000004588,0.2150000000000034,0.23160000000008552,0.24819999999995446,0.26510000000008915,0.28319999999995105]",,4,0,4,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-48.907380036690284,10.395584540887965]","[50,0]",80,100,3,"[-30,-42,-51,-57,-60,-61,-61,-61,-61,-62,-57,-48,-38,-29,-16,2,23]","[0,7,12,15,16,16,16,16,16,16,16,16,14,10,6,1,-4]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000000005259153,0.01650000000000773,0.031600000000096884,0.05000000000001137,0.0652000000001891,0.08190000000014663,0.09830000000005157,0.1150000000000091,0.1316000000000912,0.14830000000004873,0.1661000000000996,0.18160000000010257,0.19960000000010325,0.215100000000092,0.23160000000009973,0.249700000000189,0.26500000000000057]",,5,0,5,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[50,0]","[-48.907380036690284,-10.395584540887953]",80,100,3,"[23,39,46,49,50,50,50,50,49,44,40,34,28,19,3,-16]","[-4,-6,-8,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-10,-11]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000001411763,0.017800000000050886,0.03300000000000125,0.04949999999999477,0.06749999999999545,0.08260000000009882,0.09920000000019513,0.11599999999999966,0.13299999999999557,0.15090000000013504,0.16790000000014516,0.18280000000004293,0.2011000000000962,0.21620000000018536,0.23420000000018604,0.249700000000189]",,6,0,6,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-48.907380036690284,-10.395584540887953]","[45.67727288213004,20.336832153790006]",80,100,3,"[-16,-43,-52,-54,-57,-58,-59,-59,-61,-62,-63,-63,-63,-59,-44,-35,1,34]","[-11,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-12,-8,-5,7,18]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00030000000005259153,0.019700000000185014,0.03450000000000841,0.049600000000097566,0.06770000000018683,0.08260000000009882,0.09960000000009472,0.11740000000014561,0.1351000000000937,0.14980000000004168,0.16760000000009256,0.18250000000000455,0.19940000000013924,0.21600000000000819,0.23440000000013583,0.2494999999999976,0.2683000000000533,0.2848000000000468]",,7,0,7,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[45.67727288213004,20.336832153790006]","[-40.45084971874737,-29.38926261462365]",80,100,3,"[34,70,103,129,141,141,141,141,140,138,135,127,108,67,43,21,4,-5,-10,-12,-13]","[18,29,39,47,52,52,52,53,53,53,53,51,46,35,27,20,13,9,5,2,-1]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0003000000000383807,0.016399999999904935,0.0309999999999917,0.04800000000000182,0.0658000000000385,0.08099999999998886,0.09760000000008517,0.11469999999994229,0.13089999999989743,0.14799999999999613,0.16569999999994423,0.18149999999999977,0.1976999999999549,0.21450000000000102,0.23110000000008313,0.24799999999999045,0.26599999999999113,0.2811999999999557,0.2980000000000018,0.3146000000000839,0.33099999999998886]",,8,0,8,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-40.45084971874737,-29.38926261462365]","[33.456530317942914,37.157241273869715]",80,100,3,"[-13,-14,-16,-20,-26,-31,-36,-40,-44,-44,-44,-44,-44,-41,-30,-3,19]","[-1,-3,-7,-11,-18,-23,-28,-33,-36,-36,-36,-36,-35,-27,-16,6,21]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0001999999999497959,0.01769999999994809,0.03309999999986246,0.04969999999995878,0.06809999999985905,0.08339999999991221,0.09959999999986735,0.11639999999991346,0.13309999999985678,0.1493000000000535,0.16609999999985803,0.18280000000004293,0.19980000000005305,0.21769999999995093,0.2331999999999539,0.25159999999985416,0.2683999999999145]",,9,0,9,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[33.456530317942914,37.157241273869715]","[-25.00000000000002,-43.301270189221924]",80,100,3,"[19,40,58,72,79,80,80,80,80,80,79,76,71,61,47,31,13,1,-9]","[21,37,49,59,65,67,68,68,68,68,68,63,56,44,30,14,0,-12,-20]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00020000000017716957,0.016600000000096315,0.03270000000017603,0.04800000000000182,0.06470000000018672,0.08320000000018979,0.09780000000004918,0.11610000000008824,0.13100000000000023,0.14770000000018513,0.16449999999998965,0.18240000000014334,0.1976000000000937,0.21450000000000102,0.2326000000000903,0.2496000000000862,0.2643000000000484,0.28300000000000125,0.2981000000000904]",,10,0,10,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[-25.00000000000002,-43.301270189221924]","[15.450849718747373,47.552825814757675]",80,100,3,"[-9,-13,-14,-14,-14,-14,-14,-14,-15,-15,-15,-16,-16,-17,-17,-17,-17,-16,-15,-11]","[-20,-26,-29,-30,-30,-30,-30,-30,-30,-30,-30,-29,-27,-25,-22,-14,-11,0,4,20]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00019999999996400675,0.017799999999823513,0.03529999999982181,0.04979999999981999,0.0661999999999523,0.08299999999999841,0.09969999999995593,0.11639999999991346,0.13319999999995957,0.14929999999981192,0.16629999999982203,0.1843999999999113,0.19989999999991426,0.21789999999991494,0.2331999999999539,0.2512999999998158,0.26639999999990494,0.28429999999981703,0.2996999999999588,0.31779999999982067]",,11,0,11,0,1,,,,
,,,,,,,,,,,,,,,PAV-0015,2022-11-01_16h31.55.119,GoFitts,2022.1.4,Win32,59.99160118,,,,,"[15.450849718747373,47.552825814757675]","[-5.226423163382711,-49.72609476841367]",80,100,3,"[-11,-7,-2,2,6,7,7,7,7,7,7,7,7,7,7,7,7,7,6,-1,-5,-11,-22]","[20,34,45,55,62,64,64,64,64,64,64,64,64,64,64,64,64,64,64,52,31,2,-28]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000001411763,0.016699999999957527,0.033100000000104046,0.04990000000015016,0.06650000000000489,0.08130000000005566,0.09799999999999898,0.11640000000014084,0.13150000000000261,0.14790000000014913,0.16469999999995366,0.18110000000010018,0.1980000000000075,0.21619999999995798,0.23130000000004713,0.24800000000000466,0.26630000000005793,0.28330000000005384,0.2985000000000042,0.31519999999996173,0.33200000000000784,0.348199999999963,0.3651999999999589]",,12,0,12,0,1,,,,
