key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[-83.14254606237348,17.672493719509543]","[85,0]",77.8,170,2,"[-57.66668701171875,-63.88885498046875,-67.4444580078125,-72.77777099609375,-74.5555419921875,-77.22222900390625,-79,-79,-79,-80.77777099609375,-80.77777099609375,-81.66668701171875,-82.55548095703125,-82.55548095703125,-82.55548095703125,-81.66668701171875,-79,-73.6666259765625,-62.111083984375,-35.4444580078125,-12.33331298828125,9,25.888916015625,33.888916015625,38.33331298828125,41.88897705078125,44.5555419921875,48.11114501953125,50.77783203125,52.5555419921875,55.2222900390625,60.5555419921875]","[36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,36.444427490234375,34.666595458984375,32.888885498046875,32.888885498046875,32.888885498046875,32.888885498046875,31.111114501953125,30.222198486328125,30.222198486328125,30.222198486328125,30.222198486328125,28.444427490234375,28.444427490234375,27.5555419921875,27.5555419921875,26.666656494140625,25.777740478515625,24.888885498046875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0007000000011174734,0.015599999999626135,0.03209999999962676,0.048500000000000654,0.064900000000371,0.08180000000074372,0.09840000000037108,0.11459999999962633,0.1312000000011153,0.14830000000074506,0.16459999999962704,0.18149999999999977,0.19830000000074577,0.21450000000000102,0.23109999999962838,0.2482000000011162,0.26540000000037267,0.281800000000743,0.29799999999999827,0.31480000000074426,0.3318000000007437,0.3480999999996257,0.364800000000745,0.3813000000007456,0.3982000000011183,0.41459999999962704,0.43130000000074276,0.4480000000000004,0.46459999999962776,0.48130000000074347,0.4979000000003708,0.5148000000007436]",,8,0,8,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[85,0]","[-83.14254606237348,-17.67249371950952]",77.8,170,2,"[60.5555419921875,65,71.22222900390625,74.77777099609375,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,74.77777099609375,72.11114501953125,65.888916015625,56.11114501953125,38.33331298828125,17.888916015625,-1.66668701171875,-19.4444580078125,-31.88885498046875,-39.88885498046875,-44.33331298828125,-48.77777099609375]","[24.888885498046875,24,23.111114501953125,22.22222900390625,22.22222900390625,22.22222900390625,22.22222900390625,22.22222900390625,22.22222900390625,22.22222900390625,22.22222900390625,22.22222900390625,21.33331298828125,18.666656494140625,16,11.5555419921875,7.999969482421875,6.22222900390625,3.555511474609375,1.77777099609375,-0.888916015625,-2.666656494140625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0009000000003744901,0.01600000000000179,0.03280000000074779,0.04840000000037392,0.06509999999962801,0.08130000000074489,0.09790000000037224,0.1144999999999996,0.13120000000111887,0.14780000000074622,0.16480000000074568,0.18149999999999977,0.19820000000111904,0.21490000000037313,0.23159999999962722,0.24830000000074648,0.26540000000037267,0.28180000000074656,0.29799999999999827,0.31490000000037455,0.33130000000074844,0.34800000000000253]",,9,0,9,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-83.14254606237348,-17.67249371950952]","[77.65136389962107,34.57261466144301]",77.8,170,2,"[-48.77777099609375,-51.44439697265625,-55,-59.4444580078125,-63.88885498046875,-69.22216796875,-74.5555419921875,-77.22222900390625,-79.88885498046875,-82.55548095703125,-84.33331298828125,-85.22222900390625,-85.22222900390625,-85.22222900390625,-85.22222900390625,-85.22222900390625,-85.22222900390625,-84.33331298828125,-75.4444580078125,-55,-26.5555419921875,11.66668701171875,48.11114501953125]","[-2.666656494140625,-5.333404541015625,-8.888885498046875,-14.222259521484375,-19.555572509765625,-25.77777099609375,-33.77777099609375,-36.444488525390625,-40,-42.666656494140625,-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-44.4444580078125,-38.22222900390625,-21.333343505859375,0,24.888885498046875,43.555511474609375]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0013000000007465928,0.01630000000074716,0.03300000000000125,0.04959999999962861,0.06630000000074432,0.08290000000037168,0.09949999999999903,0.11619999999926023,0.13259999999962702,0.14940000000037656,0.1661999999992574,0.18280000000074637,0.19890000000037844,0.21559999999963253,0.2321999999992599,0.24880000000074887,0.26550000000000296,0.28250000000000597,0.29919999999926006,0.31590000000037577,0.33259999999962986,0.3491999999992572,0.3658000000007462]",,10,0,10,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[77.65136389962107,34.57261466144301]","[-68.76644452187054,-49.96174644486021]",77.8,170,2,"[48.11114501953125,70.33331298828125,77.44451904296875,78.33331298828125,78.33331298828125,78.33331298828125,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,79.22222900390625,77.44451904296875,65.888916015625,52.5555419921875,35.66668701171875,17.888916015625,-5.22222900390625,-23.88885498046875,-29.22216796875,-33.6666259765625,-38.11102294921875]","[43.555511474609375,52.444427490234375,56,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,56.88885498046875,52.444427490234375,32.888885498046875,12.444427490234375,-8.888885498046875,-26.666656494140625,-46.22222900390625,-62.22222900390625,-67.55557250976562,-71.11111450195312,-72.88888549804688]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.015000000000000568,0.031599999999627926,0.04809999999962855,0.06450000000000244,0.08119999999925653,0.09809999999963281,0.11440000000037287,0.1309000000003735,0.14769999999925432,0.1643000000007504,0.18080000000075103,0.19759999999963185,0.21409999999963247,0.23090000000037492,0.24750000000000227,0.26419999999925636,0.2811999999992594,0.30049999999999955,0.3146999999992559,0.3316999999992589,0.3478000000007455,0.36430000000074614,0.38130000000074915,0.3976999999992543,0.41440000000037713,0.43119999999925795]",,11,0,11,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-68.76644452187054,-49.96174644486021]","[56.87610154050295,63.16731016557851]",77.8,170,2,"[-38.11102294921875,-39.88885498046875,-40.77777099609375,-41.66668701171875,-41.66668701171875,-42.55548095703125,-42.55548095703125,-43.4444580078125,-45.22222900390625,-46.99993896484375,-46.99993896484375,-46.99993896484375,-47.88885498046875,-47.88885498046875,-44.33331298828125,-36.33331298828125,-20.33319091796875,1,32.11114501953125,55.2222900390625]","[-72.88888549804688,-74.66665649414062,-74.66665649414062,-75.55557250976562,-75.55557250976562,-75.55557250976562,-75.55557250976562,-76.4444580078125,-77.33334350585938,-78.22222900390625,-78.22222900390625,-78.22222900390625,-77.33334350585938,-73.77777099609375,-66.66665649414062,-55.111114501953125,-39.111114501953125,-16,18.666656494140625,42.666656494140625]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0013000000007394874,0.015900000000371506,0.03249999999999886,0.049300000000741306,0.06540000000037338,0.08249999999999602,0.09880000000074318,0.11610000000148801,0.13250000000000028,0.1494999999999962,0.1654000000003677,0.18199999999999505,0.19910000000148642,0.21570000000111378,0.23240000000036787,0.24899999999999523,0.2656000000014842,0.2823000000007454,0.2992000000011146,0.3155000000000001]",,12,0,12,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[56.87610154050295,63.16731016557851]","[-42.500000000000036,-73.61215932167727]",77.8,170,2,"[55.2222900390625,69.4444580078125,74.77777099609375,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,76.5555419921875,70.33331298828125,57,38.33331298828125,19.66680908203125,1,-15.88885498046875]","[42.666656494140625,55.111114501953125,60.444427490234375,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,63.111114501953125,62.22222900390625,51.5555419921875,29.333343505859375,4.444427490234375,-16.888885498046875,-36.444488525390625,-56]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0016000000014955162,0.01620000000112043,0.03350000000000364,0.049400000000375144,0.0657000000011223,0.08250000000000313,0.09900000000000375,0.11560000000149273,0.13230000000074682,0.14880000000074745,0.16550000000000153,0.18230000000074398,0.1988000000007446,0.21540000000037196,0.2322000000011215,0.24920000000111742,0.2659000000003715,0.28270000000112105,0.2998000000007437,0.31580000000074904,0.3329000000003717,0.35030000000075034]",,13,0,13,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-42.500000000000036,-73.61215932167727]","[26.266444521870532,80.83980388508805]",77.8,170,2,"[-15.88885498046875,-30.111083984375,-35.4444580078125,-40.77777099609375,-43.4444580078125,-45.22222900390625,-46.99993896484375,-46.99993896484375,-46.99993896484375,-46.99993896484375,-46.99993896484375,-46.99993896484375,-46.99993896484375,-46.99993896484375,-46.99993896484375,-40.77777099609375,-26.5555419921875,-18.5555419921875,9,24.11114501953125]","[-56,-71.11111450195312,-78.22222900390625,-86.22222900390625,-91.55557250976562,-94.22222900390625,-96,-96.88888549804688,-96.88888549804688,-96.88888549804688,-96.88888549804688,-96.88888549804688,-96.88888549804688,-96.88888549804688,-96,-68.4444580078125,-35.555572509765625,-17.77777099609375,34.666595458984375,56.88885498046875]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.014500000000005286,0.030999999999998806,0.04749999999999943,0.06409999999962679,0.08079999999888798,0.09739999999851534,0.11400000000000432,0.1300999999996293,0.1468999999985101,0.16359999999963293,0.18019999999926029,0.1966999999992538,0.21389999999851028,0.23049999999999926,0.24709999999962662,0.263699999999254,0.280699999999257,0.29700000000000415,0.31369999999925824]",,14,0,14,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,,,,,2,,,,,,,,,,,,,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,2,0,0,1
,,return,0.8702,"[12.5555419921875,-55.111114501953125]","[84.97967345311055,261.5405419811672]",32.3,550,3,"[12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,12.5555419921875,20.5555419921875,26.77777099609375,43.66668701171875,52.5555419921875,60.5555419921875,65.888916015625,66.77777099609375,66.77777099609375,66.77777099609375,67.66668701171875,72.11114501953125,73.888916015625,74.77777099609375,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,75.66668701171875,77.44451904296875,77.44451904296875]","[-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-55.111114501953125,-47.111114501953125,-18.66668701171875,28.444427490234375,128.88888549804688,170.6666717529297,201.7777557373047,219.5555419921875,232,245.3333282470703,255.11109924316406,264,274.66666412353516,279.1111068725586,280,280.8888854980469,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,281.7777786254883,280.8888854980469,274.66666412353516]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0015000000000000568,0.014099999999629631,0.030800000000745342,0.04749999999999943,0.06400000000000006,0.08050000000000068,0.0975000000000037,0.11400000000000432,0.13059999999963168,0.1473000000007474,0.16390000000037475,0.1805000000000021,0.1971999999992562,0.2139000000003719,0.23040000000037253,0.24709999999962662,0.26380000000074944,0.2805000000000035,0.29700000000000415,0.3139000000003733,0.3303000000007472,0.3470000000000013,0.36359999999962866,0.3803000000007444,0.39700000000000557,0.4134999999999991,0.43009999999962645,0.446900000000376,0.4635999999996301,0.480000000000004,0.4968000000007464,0.5134000000003738,0.5309999999999988,0.5478000000007484,0.5638000000007466,0.5806999999992541,0.5971999999992548,0.6138000000007438,0.6305999999996317,0.6470000000000056,0.6636999999992597,0.6805999999996288,0.6970000000000027,0.7136999999992568,0.7310000000000016,0.7469999999999999,0.7635999999996272,0.7816999999992547,0.7965000000000018,0.8130999999996291,0.8298000000007448,0.8461999999992571,0.8629999999999995,0.8795999999996269,0.8961999999992543,0.9129000000003771,0.9295999999996312,0.9461999999992585,0.9626999999992591,0.9804999999999993,0.9985999999996267]",,0,0,0,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[84.97967345311055,261.5405419811672]","[-28.745327398604914,-273.49352122627516]",32.3,550,3,"[77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,77.44451904296875,76.5555419921875,69.4444580078125,62.33331298828125,45.4444580078125,16.11114501953125,-2.55548095703125,-15.88885498046875,-23,-27.4444580078125,-28.33331298828125,-28.33331298828125,-29.22216796875,-29.22216796875,-29.22216796875,-29.22216796875,-29.22216796875,-30.111083984375,-30.111083984375,-31,-31,-31.88885498046875,-32.77777099609375,-32.77777099609375,-32.77777099609375,-33.6666259765625]","[274.66666412353516,272,265.77777099609375,263.1111145019531,262.2222137451172,262.2222137451172,260.44444274902344,258.6666717529297,257.77777099609375,257.77777099609375,257.77777099609375,257.77777099609375,257.77777099609375,257.77777099609375,257.77777099609375,256,255.11109924316406,250.66665649414062,218.6666717529297,191.11111450195312,125.33334350585938,7.111114501953125,-72.88888549804688,-129.77777099609375,-170.66680908203125,-198.22222900390625,-212.4444580078125,-216,-216.888916015625,-217.77777099609375,-219.55560302734375,-223.11114501953125,-225.77777099609375,-230.22222900390625,-232.88897705078125,-234.66668701171875,-240,-246.2222900390625,-248.888916015625,-250.66680908203125,-255.11114501953125,-260.4444580078125]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.014400000000371449,0.031200000001120998,0.04790000000037509,0.06420000000111514,0.08040000000037395,0.09730000000074313,0.11399999999999721,0.13080000000074676,0.146800000000745,0.1634999999999991,0.1802000000011148,0.19680000000074216,0.21350000000000335,0.22990000000037014,0.24720000000111497,0.264200000001118,0.28059999999963026,0.29699999999999704,0.3140999999996268,0.3305000000000007,0.3470000000000013,0.363700000001117,0.38049999999999784,0.39690000000037173,0.4135999999996258,0.43030000000074864,0.44680000000074216,0.46350000000000335,0.48020000000111907,0.4967000000011197,0.5140000000000029,0.5305999999996303,0.5465999999996285,0.5634000000003709,0.5802000000011205,0.5965999999996257,0.6133000000007485,0.6300000000000026,0.6465999999996299,0.6632000000011189,0.679900000000373]",,1,0,1,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
,,,,"[-28.745327398604914,-273.49352122627516]","[-28.745327398604665,273.49352122627516]",32.3,550,3,"[-33.6666259765625,-33.6666259765625,-34.5555419921875,-34.5555419921875,-34.5555419921875,-34.5555419921875,-34.5555419921875,-34.5555419921875,-35.4444580078125,-35.4444580078125,-35.4444580078125,-35.4444580078125,-35.4444580078125,-35.4444580078125,-35.4444580078125,-36.33331298828125,-40.77777099609375,-46.99993896484375,-48.77777099609375,-57.66668701171875,-62.111083984375,-62.111083984375,-62.111083984375,-61.22222900390625,-55.88885498046875,-53.22222900390625,-50.5555419921875,-43.4444580078125,-39,-36.33331298828125,-33.6666259765625,-30.111083984375,-28.33331298828125,-24.7777099609375,-23,-23,-22.111083984375,-22.111083984375,-22.111083984375,-22.111083984375,-23.88885498046875,-24.7777099609375,-25.66668701171875,-25.66668701171875,-26.5555419921875,-27.4444580078125,-28.33331298828125,-28.33331298828125]","[-260.4444580078125,-264.888916015625,-267.5555419921875,-268.44451904296875,-269.33331298828125,-269.33331298828125,-270.22222900390625,-271.11114501953125,-274.66668701171875,-275.5555419921875,-275.5555419921875,-275.5555419921875,-275.5555419921875,-275.5555419921875,-275.5555419921875,-269.33331298828125,-234.66668701171875,-172.4444580078125,-90.66665649414062,-13.333343505859375,34.666595458984375,64.88888549804688,91.5555419921875,111.11111450195312,136.88888549804688,152.88888549804688,160.88888549804688,183.11111450195312,194.6666717529297,200.88888549804688,207.11111450195312,213.3333282470703,219.5555419921875,227.55555725097656,232.8888702392578,234.6666717529297,236.44444274902344,238.2222137451172,239.11111450195312,242.6666717529297,244.44444274902344,244.44444274902344,247.11111450195312,248.88888549804688,251.55555725097656,255.11109924316406,256.8888854980469,260.44444274902344]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0015000000000000568,0.016300000000740056,0.03269999999925233,0.049300000000741306,0.0659999999999954,0.08230000000074256,0.09980000000074085,0.11590000000037293,0.1328000000007421,0.14919999999925437,0.16549999999999443,0.1820999999996218,0.1988000000007446,0.21540000000037196,0.23199999999999932,0.24909999999962196,0.2658000000007448,0.28240000000037213,0.2990999999996262,0.31580000000074193,0.3326999999992495,0.34959999999962577,0.3658000000007462,0.3823000000007397,0.3990000000000009,0.415699999999255,0.4320999999996218,0.4490999999996248,0.4654999999999987,0.4821999999992528,0.4989999999999952,0.5154000000003691,0.5320999999996232,0.5489000000003728,0.5653000000007395,0.5820000000000007,0.5990999999996234,0.6158000000007462,0.6319999999999979,0.648699999999252,0.665300000000741,0.6819000000003683,0.6984999999999957,0.715099999999623,0.7319000000003726,0.7484999999999999,0.7650999999996273,0.7816999999992547]",,2,0,2,0,1,,2022-09-22_21h53.41.858,GoFitts,2022.1.4,Win32,59.64451867,,,,
