key_resp.keys,key_resp.rt,key_resp_3.keys,key_resp_3.rt,from,to,w,a,sequence_loop.thisN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,key_resp_2.keys,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,trial_loop.ran,受試者ID,date,expName,psychopyVersion,OS,frameRate,sequence_loop.thisRepN,sequence_loop.thisTrialN,sequence_loop.thisIndex,sequence_loop.ran
,,,,"[108.1559480312316,332.8697807033037]","[-36.58496214367898,-348.08266337889563]",20,700,2,"[102,113,113,113,113,113,110,110,108,108,108,108,109,109,109,109,105,99,89,69,36,9,-2,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-6,-12,-16,-16,-16,-16,-16,-16,-16,-17,-19,-21,-21,-22,-24,-26,-28]","[329,336,336,336,336,335,329,321,314,314,315,316,317,317,313,304,288,264,211,97,-58,-189,-273,-316,-337,-352,-353,-353,-353,-353,-353,-353,-353,-353,-353,-353,-353,-353,-349,-346,-346,-346,-346,-346,-346,-346,-346,-346,-347,-347,-347,-347,-347,-347]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0009999999999976694,0.015099999994042435,0.03120000000298262,0.047700000002983245,0.06420000000298387,0.08170000000298216,0.09789999999105703,0.11489999999106004,0.13189999999106305,0.14829999999702181,0.16529999999701772,0.18289999999105788,0.19920000000298188,0.2168999999910568,0.23170000000298074,0.24799999999999756,0.2644999999999982,0.2815000000000012,0.29789999999105987,0.3148999999910629,0.33179999999702403,0.34829999999701755,0.3652000000029787,0.3817000000029793,0.3992999999970195,0.4172000000029783,0.4325999999940393,0.44829999999701897,0.4647999999970196,0.48100000000000165,0.49759999999403703,0.5142999999970215,0.5309999999999988,0.547799999997018,0.5643999999910605,0.5812999999970216,0.5980999999940408,0.6147000000029834,0.6319999999999979,0.6480000000000032,0.6645000000000039,0.6808999999910625,0.697499999999998,0.7142999999970172,0.7310000000000016,0.747599999994037,0.7652000000029844,0.7823999999910569,0.7992000000029833,0.8157000000029839,0.8320999999940426,0.8498999999910595,0.8645999999940415,0.8810000000000002]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-36.58496214367898,-348.08266337889563]","[-36.584962143678666,348.0826633788957]",20,700,2,"[-28,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-29,-30,-30,-30,-30,-36,-63,-92,-108,-117,-122,-123,-123,-123,-123,-123,-123,-122,-119,-117,-115,-111,-105,-92,-71,-59,-59,-59,-59,-59,-59,-58,-54,-45,-44,-43,-41,-38]","[-347,-347,-345,-343,-342,-342,-342,-339,-334,-324,-312,-309,-305,-294,-263,-177,-65,58,159,213,242,261,270,270,270,270,270,274,280,286,294,296,299,300,300,305,310,310,310,310,310,310,311,314,325,329,332,335,339]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059605213,0.016900000005961147,0.033200000002985064,0.049700000002978584,0.06640000000596302,0.08320000000298222,0.09979999999702471,0.11690000000596257,0.13420000000298415,0.15120000000298006,0.16890000000596217,0.18350000000000222,0.19970000000298427,0.21650000000000347,0.23329999999702267,0.2502000000029838,0.26670000000298444,0.28559999999404084,0.3015000000000043,0.3174000000059607,0.33340000000595893,0.35020000000298523,0.3674999999999997,0.38400000000000034,0.39979999999702187,0.4162999999970225,0.43270000000298126,0.4495999999940423,0.46650000000000347,0.4827999999970203,0.49990000000596524,0.5165000000000006,0.5335000000000036,0.550200000002981,0.5667999999970235,0.5842999999970218,0.6015999999940433,0.6172000000029811,0.6327000000029841,0.6494000000059614,0.6660999999940387,0.6827000000029813,0.6995999999940423,0.7165000000000035,0.7342000000029856,0.7512000000029815,0.767799999997024,0.7839000000059642,0.8010000000000019]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-36.584962143678666,348.0826633788957]","[108.15594803123153,-332.8697807033038]",20,700,2,"[-38,-34,-31,-29,-25,-24,-23,-22,-22,-22,-22,-22,-24,-26,-29,-29,-29,-23,-10,8,23,46,70,81,82,82,82,82,82,82,82,82,88,95,97,97,98,99,101,103,105,106,107,107,113,116,118,121,121,121,122,124,124,124,124,124,124,124,124,124,123,117,106]","[339,344,347,349,350,351,352,352,352,352,352,352,349,346,339,323,282,218,128,25,-87,-212,-370,-434,-448,-448,-449,-449,-449,-447,-444,-435,-423,-411,-407,-407,-406,-404,-394,-381,-371,-369,-369,-368,-357,-349,-343,-335,-334,-331,-326,-322,-322,-322,-322,-322,-322,-322,-322,-322,-322,-328,-336]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0009999999999976694,0.01820000000297739,0.031100000008940754,0.048100000008943766,0.0648000000119211,0.08130000001192172,0.09820000000298279,0.11470000000298342,0.13190000000596314,0.14800000000000324,0.16430000001192013,0.18090000000596262,0.1982000000029771,0.21490000000596154,0.2311000000089436,0.24770000000297898,0.2649000000059587,0.28370000000298035,0.29880000001192286,0.3144000000059535,0.33080000001192644,0.3479000000059571,0.3639999999999972,0.38050000000000495,0.3976000000089428,0.4137000000029829,0.43060000000894405,0.44710000000893757,0.463800000011922,0.4809000000059669,0.49890000000595336,0.5142000000029796,0.5308000000119151,0.5483000000119276,0.5647000000029792,0.580999999999996,0.597200000002978,0.6144999999999996,0.6318000000119142,0.6476000000089428,0.6646000000089387,0.6811000000089464,0.6973000000119143,0.7146000000089359,0.7313000000119203,0.7479999999999976,0.7641000000089448,0.7815000000000012,0.7987000000029738,0.8161000000089373,0.8325000000000031,0.8480000000000061,0.8642000000029739,0.880500000000005,0.8969000000059637,0.9141000000089363,0.9308000000119208,0.947499999999998,0.9640000000000057,0.9808000000119179,0.9978000000119138,1.0149000000059587,1.0304999999999964]",,12,0,12,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[108.15594803123153,-332.8697807033038]","[-174.99999999999991,303.10889132455355]",20,700,2,"[106,105,105,105,105,105,105,105,105,105,105,100,93,78,62,58,58,57,49,23,-61,-125,-172,-197,-204,-207,-207,-207,-207,-207,-207,-207,-205,-200,-192,-187,-187,-186,-179,-169,-161,-158,-158,-158,-158,-158,-158,-158,-158,-158,-158,-158,-158,-158,-159,-160,-162,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-163,-165,-166]","[-336,-337,-337,-337,-337,-337,-337,-337,-337,-337,-335,-327,-316,-290,-257,-243,-243,-241,-229,-198,-78,30,132,189,205,210,216,222,227,228,228,229,231,238,254,267,268,270,274,280,288,291,291,291,291,291,291,291,291,291,291,291,291,292,294,296,296,297,297,297,298,298,298,298,298,300,304,306,306,306,306,306,306,306,306,306,306,306]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0007000000029790954,0.01650000000000773,0.03280000001191752,0.0492000000029833,0.06610000000894445,0.08270000000298694,0.09960000000894809,0.11640000000596729,0.13330000001192843,0.15000000000000568,0.1672000000029783,0.1847000000029766,0.1996000000089424,0.2173000000119174,0.23580000001192047,0.25010000000894195,0.26600000000000534,0.2833000000119199,0.2996000000089367,0.31680000001192354,0.33360000000894274,0.35040000000596194,0.36700000000000443,0.38349999999999795,0.39970000000298,0.4170000000000016,0.43360000000893706,0.44950000000000045,0.4662000000029849,0.4836000000089484,0.5,0.5168000000119264,0.533900000005957,0.5504000000059648,0.5674999999999955,0.585000000000008,0.6004000000059619,0.6173000000119231,0.633499999999998,0.6499000000059567,0.6670000000000016,0.683800000011928,0.7005000000000052,0.7166000000089383,0.7330000000000041,0.7498000000119163,0.766300000011924,0.7824999999999989,0.7992000000029833,0.8156000000089421,0.832600000008938,0.8492000000029805,0.8658000000119159,0.8826000000089351,0.8999000000059567,0.9169000000059668,0.9350000000000023,0.9516000000089377,0.9664000000059616,0.9833000000119227,1.000800000011921,1.017700000002975,1.0323000000119151,1.0498000000119276,1.0663000000119212,1.082499999999996,1.0995000000000061,1.1164000000059673,1.1337000000029747,1.1496000000089452,1.1664000000059644,1.1831000000089489,1.1996000000089424,1.2163000000119268,1.2325000000000017,1.2488000000119257,1.2658000000119216,1.2826000000089408]",,13,0,13,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-174.99999999999991,303.10889132455355]","[234.19571222560046,-260.1006889170879]",20,700,2,"[-166,-166,-166,-166,-166,-166,-166,-166,-166,-166,-166,-166,-166,-166,-166,-160,-145,-119,-77,-15,56,119,163,179,193,206,209,209,209,209,209,209,209,211,213,215,217,219,220,220,220,220,222,224,225,225,226,226,226,226,226,227]","[306,306,306,306,306,306,306,306,306,306,306,306,306,306,302,292,269,230,175,118,49,-23,-72,-94,-120,-150,-159,-159,-159,-159,-159,-159,-159,-165,-175,-186,-206,-234,-256,-256,-256,-256,-259,-263,-266,-267,-267,-267,-267,-267,-267,-267]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059534159,0.016900000005961147,0.03620000000297807,0.0508000000119182,0.06650000000000489,0.08330000001191706,0.09950000000000614,0.11620000000297637,0.13249999999999318,0.14930000001191956,0.16590000000596206,0.1828000000119232,0.1998000000119191,0.21699999999999875,0.2330000000000041,0.2514000000059582,0.2669999999999959,0.28350000000000364,0.29940000000596,0.3162000000029792,0.3329999999999984,0.35010000000893626,0.3658000000119159,0.3839000000059656,0.40030000001192434,0.4164999999999992,0.43410000000893945,0.45000000000000284,0.4661000000089359,0.4829000000059551,0.5,0.5164000000059588,0.5335000000000036,0.5504000000059648,0.5673000000119259,0.583400000005966,0.6004999999999967,0.6172000000029811,0.6329000000059608,0.6493000000119196,0.6661000000089388,0.682900000005958,0.7001000000089448,0.7187000000029826,0.7362000000029809,0.7513000000119234,0.7673000000119146,0.7824999999999989,0.79940000000596,0.8159000000059535,0.832600000008938,0.8497000000029828]",,14,0,14,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,,,,,2,,,,,,,,,,,,,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,2,0,0,1
,,return,0.645,"[-65,70]","[-40.450849718747364,29.38926261462366]",80,100,3,"[-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-65,-59,-53]","[70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,67]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.002399999991055779,0.015200000002977276,0.032099999994031236,0.048899999991050436,0.06539999999105817,0.08229999999701931,0.09879999999701283,0.11559999999403203,0.13209999999403976,0.14879999999701,0.16620000000297352,0.18270000000298126,0.1993999999910585,0.21589999999105203,0.2322999999970108,0.24879999999701852,0.26570000000297966,0.2825999999940336,0.2993999999910528]",,0,0,0,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-40.450849718747364,29.38926261462366]","[45.67727288213005,-20.336832153790006]",80,100,3,"[-53,-51,-50,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-49,-47,-41,-33,-31,-28,-25,-16,5,34,55]","[67,63,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,58,59,61,63,63,63,63,52,31,13]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0007999999970280669,0.015500000000002956,0.03249999999999886,0.04910000000894854,0.06540000000596535,0.08229999999701931,0.09929999999702943,0.11579999999702295,0.1322000000029817,0.14840000000596376,0.1651000000089482,0.1819000000059674,0.19849999999999568,0.21540000000595683,0.232299999997025,0.2492999999970209,0.26590000000595637,0.28350000000000364,0.2990000000000066,0.31540000000596535,0.3319000000059589,0.34879999999702704,0.36549999999999727,0.38210000000894695,0.3987999999970242,0.4157999999970201,0.43220000000297887]",,1,0,1,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[45.67727288213005,-20.336832153790006]","[-48.907380036690284,10.395584540887965]",80,100,3,"[55,64,68,72,73,73,73,73,73,73,73,73,73,68,45,-11,-31]","[13,0,-24,-39,-43,-43,-43,-43,-43,-43,-43,-43,-45,-45,-35,-15,-6]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.00039999999106044015,0.015999999999991132,0.0328999999910593,0.05029999999702284,0.06629999999701397,0.08269999998807975,0.09900000000000375,0.11589999999105771,0.13229999999701647,0.14919999998807043,0.16589999999105487,0.18269999998807407,0.1998999999910609,0.21639999999105441,0.23359999999404124,0.2505000000000024,0.26689999999105396]",,2,0,2,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-48.907380036690284,10.395584540887965]","[50,0]",80,100,3,"[-31,-38,-42,-45,-45,-45,-45,-47,-52,-55,-56,-56,-56,-56,-56,-56,-53,-39,-11,18]","[-6,5,19,29,29,29,29,31,28,10,-19,-34,-38,-38,-38,-38,-38,-35,-16,15]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0012000000029814828,0.015299999997026248,0.03200000000001069,0.04809999999405079,0.06459999999404431,0.08139999999106351,0.09800000000001319,0.11550000000001148,0.1317999999970283,0.1490000000000009,0.1683999999910668,0.18200000000000216,0.19839999999106794,0.21489999999106146,0.2317999999970226,0.24820000000298137,0.26479999999702386,0.2820000000000107,0.2980999999940508,0.3152999999970234]",,3,0,3,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[50,0]","[-48.907380036690284,-10.395584540887953]",80,100,3,"[18,39,43,43,45,48,48,48,48,46,40,26,2,-27]","[15,37,44,44,45,45,45,45,45,44,42,37,29,17]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0005000000000023874,0.016099999994040104,0.03329999999701272,0.048799999997015675,0.06629999999701397,0.08239999999105407,0.09899999999998954,0.115699999988081,0.13249999999999318,0.14969999998807282,0.16569999998807816,0.18269999998807407,0.1993999999910585,0.21599999999999397]",,4,0,4,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-48.907380036690284,-10.395584540887953]","[45.67727288213004,20.336832153790006]",80,100,3,"[-27,-49,-60,-60,-60,-58,-37,-3,36]","[17,7,-1,-1,-1,-1,-1,-1,-1]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0]","[0.0002999999970114686,0.015999999999991132,0.032599999994033624,0.05120000000297864,0.06859999999403499,0.08479999999701704,0.10089999999105714,0.11739999999105066,0.13470000000297944]",,5,0,5,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[45.67727288213004,20.336832153790006]","[-40.45084971874737,-29.38926261462365]",80,100,3,"[36,48,54,47,34,18,4,-8]","[-1,-1,-1,-2,-9,-22,-36,-49]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0]","[0.0002000000029909188,0.015899999991063396,0.03270000000298978,0.049099999994041355,0.06609999999405147,0.08309999999404738,0.10009999999404329,0.11750000000000682]",,6,0,6,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-40.45084971874737,-29.38926261462365]","[33.456530317942914,37.157241273869715]",80,100,3,"[-8,-17,-24,-24,-24,-24,-12,44,69,69]","[-49,-57,-60,-60,-60,-60,-51,-6,18,20]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.0007999999970280669,0.015799999997028635,0.03270000000298978,0.04790000000596706,0.0657999999970258,0.08220000000298455,0.0984000000059666,0.11509999999404386,0.1312999999970259,0.14829999999702181]",,7,0,7,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[33.456530317942914,37.157241273869715]","[-25.00000000000002,-43.301270189221924]",80,100,3,"[69,69,69,66,56,36,10]","[20,20,21,18,7,-12,-32]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.0004999999999881766,0.01659999999402828,0.034299999997017494,0.05109999999403669,0.06779999999702113,0.08339999999105885,0.09929999999701522]",,8,0,8,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-25.00000000000002,-43.301270189221924]","[15.450849718747373,47.552825814757675]",80,100,3,"[10,-6,-6,-5,5,18,28,31,31,30]","[-32,-45,-45,-46,-41,-28,-10,7,7,11]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0]","[0.0006999999880861196,0.01689999999106817,0.032299999997022155,0.05009999999404613,0.06619999998808623,0.0827999999970217,0.10019999998809226,0.11719999998808817,0.13369999998808169,0.1513999999910709]",,9,0,9,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[15.450849718747373,47.552825814757675]","[-5.226423163382711,-49.72609476841367]",80,100,3,"[30,21,4,-14]","[11,10,-6,-23]","[0,0,0,0]","[0,0,0,0]","[0,0,0,0]","[0.0005999999940371481,0.015200000002977276,0.03240000000594989,0.04800000000000182]",,10,0,10,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-5.226423163382711,-49.72609476841367]","[-5.226423163382667,49.72609476841367]",80,100,3,"[-14,-14,-16,-16,-13,-6]","[-23,-23,-23,-13,7,28]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0,0,0,0,0,0]","[0.0004999999999881766,0.013899999991053846,0.030499999999989313,0.04769999998806895,0.06399999999999295,0.0806999999880702]",,11,0,11,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-5.226423163382667,49.72609476841367]","[15.450849718747362,-47.55282581475768]",80,100,3,"[-6,-6,-6,-5,-5,-5,-6,-6,-6,-7,-9,-13,-13,-13,-15,-15,-6,13]","[28,33,33,33,32,17,10,10,9,10,24,51,51,51,49,37,13,-12]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059534159,0.01640000000595876,0.03320000000297796,0.050799999997011014,0.06790000000596308,0.08499999999999375,0.10040000000596194,0.11670000000297875,0.13359999999403271,0.15009999999404045,0.16620000000297352,0.1832999999970184,0.19959999999403522,0.21620000000297068,0.23329999999701556,0.2512000000029815,0.2684000000059541,0.2842999999970175]",,12,0,12,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[15.450849718747362,-47.55282581475768]","[-24.99999999999999,43.30127018922194]",80,100,3,"[13,27,27,26,11,-5,-22]","[-12,-28,-28,-29,-15,3,17]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0,0,0,0,0,0,0]","[0.0005000000000023874,0.014700000002974889,0.031999999999996476,0.048100000008929555,0.06460000000893729,0.08199999999999363,0.09840000000595239]",,13,0,13,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,"[-24.99999999999999,43.30127018922194]","[33.45653031794292,-37.1572412738697]",80,100,3,"[-22,-40,-40,-42,-43,-35,-11,16,25,31,35,35]","[17,28,28,28,24,-1,-41,-75,-85,-90,-87,-66]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0,0,0,0,0,0,0,0,0,0,0,0]","[0.0004000000059534159,0.016600000008935467,0.032299999997007944,0.04949999999999477,0.06610000000893024,0.08279999999700749,0.09970000000296864,0.1161000000089416,0.1331000000089375,0.1499000000059567,0.16590000000596206,0.18320000000296943]",,14,0,14,0,1,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,,,,
,,,,,,,,3,,,,,,,,,,,,,participant,2022-09-22_12h34.49.126,GoFitts,2022.1.4,Win32,59.72288581,3,0,0,1
